Age,Height,FCVC,NCP,CH2O,FAF,TUE,family_history_with_overweight,FAVC,CAEC,SMOKE,SCC,CALC,MTRANS,NObeyesdad
40.0,1.55,3.0,3.0,3.0,0.0,0.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
50.832559,1.745528,2.0,3.0,1.774778,0.943266,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
26.0,1.633442,3.0,3.0,2.550672,0.0,0.224655,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.118277,1.6674713999999997,2.821977,2.2213882,1.8045804,1.0,0.854536,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
25.783865,1.655646,3.0,3.0,1.528258,0.01586,0.436068,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.534606,1.758372,2.8557,1.0,2.663861,2.762711,0.783336,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.75,3.0,4.0,2.0,1.0,1.0,0,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
20.0,1.81,3.0,1.0,2.0,0.0,0.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.529746,1.751038,3.0,3.0,2.955075,1.46046,0.655558,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
31.255587,1.69308,2.615788,3.0,1.771781,0.759422,0.686529,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
22.912258200000004,1.734092,2.5934394000000003,3.0,1.54249,0.9640652,0.5839376,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.013906,1.647821,2.869778,1.468948,1.656082,0.0,1.444033,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
28.393111,1.685462,2.774562,2.301129,1.0,1.621733,0.138314,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
26.0,1.62439,3.0,3.0,2.507461,0.0,0.368472,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.0,1.6,1.0,1.0,2.0,0.0,2.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.0,1.87,2.0,3.0,1.0,1.0,1.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.352025,1.754711,2.871137,3.0,2.627569,1.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.611058,2.14128,2.989112,2.519841,2.11137,0.013483,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
18.0,1.7,3.0,3.0,2.0,3.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
37.063599,1.502609,2.0,3.0,1.759803,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
28.39124,1.81006,3.0,3.0,1.205633,2.0,0.0,0,1,Sometimes,0,0,no,other_vehicles,0.0
34.281681,1.673333,2.689929,1.835543,1.718569,0.674348,0.707246,1,1,Sometimes,0,0,no,other_vehicles,0.0
25.921678,1.611452,3.0,3.0,1.031701,0.03465,0.912345,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
